9472.0;121500.0;416500.0;Ok_lo
2616.0;64500.0;373500.0;Ok_lo
1168.0;51459.3137254902;358618.547237077;Ok_lo
1951.0;54500.0;368500.0;was_lo
1813.0;35632.037437005;367673.635339942;Ok_lo
182.0;192500.0;314500.0;was_lo
2631.0;140500.0;373500.0;Ok_lo
9114.0;76500.0;414500.0;Ok_lo
796.0;183983.333333333;343977.777777778;was_lo
1602.0;23500.0;365500.0;was_lo
516.0;204269.673566059;325536.286685202;Ok_lo
6115.0;157500.0;395500.0;Ok_lo
5508.0;112500.0;392500.0;was_lo
3355.0;208500.0;378500.0;Ok_lo
2289.0;203500.0;370500.0;Ok_lo
4439.0;105500.0;386500.0;Ok_lo
4253.0;74500.0;385500.0;Ok_lo
5776.0;190500.0;393500.0;was_lo
5758.0;172500.0;393500.0;Ok_lo
8850.0;128500.0;412500.0;Ok_lo
5141.0;112590.272151971;390872.279936195;Ok_lo
8971.0;94559.8613196083;413613.387956751;Ok_lo
7063.0;204500.0;400500.0;Ok_lo
1422.0;18573.897503574;363768.578393636;Ok_lo
4058.0;204500.0;383500.0;Ok_lo
3006.0;56500.0;376500.0;Ok_lo
2979.0;213132.345679012;375407.407407407;Ok_lo
7687.0;194500.0;404500.0;was_lo
9856.0;195125.925925926;418896.96969697;Ok_lo
8608.0;188500.0;410500.0;was_lo
7717.0;64046.6666666667;405941.666666667;was_lo
9005.0;129500.0;413500.0;Ok_lo
209.0;192500.0;315500.0;Ok_lo
5177.0;148500.0;390500.0;Ok_lo
9636.0;124500.0;417500.0;Ok_lo
1366.0;46500.0;362500.0;was_lo
806.0;193500.0;343500.0;Ok_lo
2583.0;30500.0;373500.0;was_lo
2976.0;210500.0;375500.0;was_lo
5935.0;161500.0;394500.0;was_lo
9440.0;89500.0;416500.0;Ok_lo
9296.0;107500.0;415500.0;Ok_lo
3001.0;35500.0;376500.0;Ok_lo
8213.0;101500.0;408500.0;Ok_lo
6303.0;163500.0;396500.0;was_lo
3599.0;176500.0;380500.0;Ok_lo
9144.0;113500.0;414500.0;Ok_lo
8723.0;151500.0;411500.0;was_lo
4334.0;174500.0;385500.0;Ok_lo
5847.0;73500.0;394500.0;was_lo
944.0;205476.095259368;350541.107053293;Ok_lo
4616.0;122500.0;387500.0;was_lo
9490.0;139500.0;416500.0;Ok_lo
7500.0;156500.0;403500.0;Ok_lo
9125.0;94500.0;414500.0;was_lo
7709.0;56500.0;405500.0;was_lo
369.0;201500.0;320500.0;Ok_lo
1246.0;193500.0;359500.0;Ok_lo
4048.0;194500.0;383500.0;Ok_lo
3402.0;79500.0;379500.0;Ok_lo
9793.0;132500.0;418500.0;Ok_lo
919.0;199500.0;349500.0;was_lo
7296.0;99500.0;402500.0;Ok_lo
8261.0;149500.0;408500.0;was_lo
9507.0;156500.0;416500.0;Ok_lo
386.0;187500.0;321500.0;Ok_lo
8975.0;98354.1607898449;413777.165021157;Ok_lo
4651.0;157500.0;387500.0;Ok_lo
3545.0;115470.423533581;380791.126222705;Ok_lo
1390.0;173500.0;362500.0;was_lo
2555.0;200500.0;372500.0;Ok_lo
2071.0;52500.0;369500.0;Ok_lo
5638.0;49500.0;393500.0;Ok_lo
8488.0;66586.4077669903;410377.265372168;Ok_lo
6738.0;50482.0252920166;399483.680857226;Ok_lo
1040.0;187500.0;354500.0;was_lo
6820.0;137500.0;399500.0;Ok_lo
5324.0;111500.0;391500.0;was_lo
8454.0;192500.0;409500.0;Ok_lo
8089.0;131500.0;407500.0;Ok_lo
6903.0;38500.0;400500.0;Ok_lo
3149.0;81500.0;377500.0;Ok_lo
3526.0;70500.0;380500.0;Ok_lo
5873.0;99500.0;394500.0;was_lo
6338.0;198500.0;396500.0;was_lo
1892.0;188500.0;367500.0;Ok_lo
2858.0;27500.0;375500.0;Ok_lo
6982.0;123500.0;400500.0;was_lo
8635.0;54500.0;411500.0;Ok_lo
9597.0;85500.0;417500.0;Ok_lo
2828.0;197500.0;374500.0;Ok_lo
3694.0;124500.0;381500.0;Ok_lo
3973.0;105006.666673499;383066.66675207;Ok_lo
8357.0;95500.0;409500.0;was_lo
3264.0;74888.8888888889;378833.333333333;Ok_lo
670.0;198508.333333333;332417.013888889;was_lo
8364.0;102500.0;409500.0;was_lo
8377.0;115500.0;409500.0;Ok_lo
6723.0;35517.5438596491;399522.807017544;was_lo
9586.0;74500.0;417500.0;Ok_lo
6343.0;203500.0;396500.0;was_lo
1705.0;37553.4188034188;366663.871082621;was_lo
4033.0;179500.0;383500.0;was_lo
200.0;183500.0;315500.0;was_lo
2409.0;189500.0;371500.0;Ok_lo
6004.0;38470.6093189964;395526.88172043;Ok_lo
8872.0;150500.0;412500.0;Ok_lo
7173.0;140500.0;401500.0;was_lo
2317.0;34500.0;371500.0;was_lo
9485.0;134500.0;416500.0;Ok_lo
3320.0;173500.0;378500.0;Ok_lo
3242.0;19500.0;378500.0;Ok_lo
2273.0;187500.0;370500.0;was_lo
6992.0;133500.0;400500.0;Ok_lo
1619.0;54500.0;365500.0;Ok_lo
7686.0;193500.0;404500.0;was_lo
9886.0;84500.0;419500.0;Ok_lo
3513.0;51446.4959420579;380532.318617545;was_lo
7440.0;96500.0;403500.0;was_lo
9159.0;128500.0;414500.0;Ok_lo
6173.0;24500.0;396500.0;was_lo
367.0;199500.0;320500.0;Ok_lo
3295.0;148500.0;378500.0;Ok_lo
9130.0;99494.1441441441;414506.156156156;Ok_lo
3968.0;100500.0;383500.0;Ok_lo
3813.0;85434.1463414634;382565.853658537;Ok_lo
994.0;202500.0;352500.0;Ok_lo
3440.0;159500.0;379500.0;Ok_lo
1348.0;189500.0;361500.0;Ok_lo
8125.0;167500.0;407500.0;Ok_lo
8010.0;202500.0;406500.0;Ok_lo
9041.0;165500.0;413500.0;Ok_lo
2850.0;19500.0;375500.0;Ok_lo
4918.0;58500.0;389500.0;Ok_lo
3038.0;139500.0;376500.0;Ok_lo
9034.0;158500.0;413500.0;Ok_lo
1164.0;45704.0780141844;358952.482269504;Ok_lo
2267.0;181500.0;370500.0;Ok_lo
8739.0;167500.0;411500.0;Ok_lo
2193.0;43500.0;370500.0;Ok_lo
2308.0;25500.0;371500.0;Ok_lo
9037.0;161500.0;413500.0;Ok_lo
3243.0;20500.0;378500.0;Ok_lo
5350.0;137500.0;391500.0;Ok_lo
5089.0;52500.0;390500.0;Ok_lo
5946.0;172500.0;394500.0;was_lo
6208.0;68500.0;396500.0;Ok_lo
8029.0;64500.0;407500.0;Ok_lo
6924.0;65500.0;400500.0;was_lo
3005.0;55644.7065940714;376393.139745917;Ok_lo
2755.0;69716.1049806144;374607.353282301;Ok_lo
4510.0;186500.0;386500.0;Ok_lo
3189.0;165500.0;377500.0;Ok_lo
7162.0;129500.0;401500.0;was_lo
5335.0;122500.0;391500.0;was_lo
4398.0;51500.0;386500.0;was_lo
5172.0;143500.0;390500.0;was_lo
8452.0;190500.0;409500.0;was_lo
536.0;197500.0;326500.0;Ok_lo
2959.0;193500.0;375500.0;was_lo
9398.0;46500.0;416500.0;Ok_lo
9399.0;47500.0;416500.0;Ok_lo
8087.0;129500.0;407500.0;Ok_lo
8123.0;165500.0;407500.0;Ok_lo
5699.0;113500.0;393500.0;Ok_lo
1974.0;150500.0;368500.0;Ok_lo
9391.0;39500.0;416500.0;Ok_lo
4854.0;184500.0;388500.0;Ok_lo
4800.0;130542.508570276;388676.194797338;was_lo
378.0;179500.0;321500.0;was_lo
2158.0;204500.0;369500.0;Ok_lo
7613.0;120500.0;404500.0;was_lo
5630.0;41500.0;393500.0;Ok_lo
1695.0;16500.0;366500.0;Ok_lo
162.0;199283.673469388;313710.544217687;was_lo
4250.0;63500.0;385500.0;was_lo
1681.0;195500.0;365500.0;Ok_lo
1268.0;54500.0;360500.0;was_lo
1833.0;55500.0;367500.0;was_lo
5012.0;165500.0;389500.0;was_lo
8950.0;68566.1812297735;413642.505956826;Ok_lo
3294.0;147500.0;378500.0;Ok_lo
4649.0;155500.0;387500.0;Ok_lo
8271.0;159500.0;408500.0;Ok_lo
2838.0;207500.0;374500.0;Ok_lo
9129.0;98500.0;414500.0;was_lo
7291.0;94500.0;402500.0;Ok_lo
7399.0;202500.0;402500.0;Ok_lo
9711.0;45444.8218678697;418135.734530834;Ok_lo
2343.0;60500.0;371500.0;was_lo
6799.0;116500.0;399500.0;Ok_lo
8433.0;171500.0;409500.0;Ok_lo
5838.0;64500.0;394500.0;was_lo
9411.0;59577.1287667724;416595.621310618;Ok_lo
788.0;190500.0;342500.0;Ok_lo
9884.0;82500.0;419500.0;was_lo
6038.0;80500.0;395500.0;Ok_lo
2776.0;145500.0;374500.0;Ok_lo
3305.0;158500.0;378500.0;was_lo
4722.0;38570.3124951402;388602.604160907;was_lo
804.0;191500.0;343500.0;Ok_lo
1570.0;183500.0;364500.0;was_lo
9244.0;49500.0;415500.0;Ok_lo
656.0;184500.0;332500.0;was_lo
7557.0;60394.114734985;404780.929062556;Ok_lo
4621.0;127500.0;387500.0;Ok_lo
2951.0;185500.0;375500.0;was_lo
8673.0;101500.0;411500.0;Ok_lo
2102.0;148500.0;369500.0;was_lo
2287.0;201500.0;370500.0;Ok_lo
8643.0;62323.9326828768;411183.248154458;Ok_lo
8434.0;172500.0;409500.0;Ok_lo
5058.0;211500.0;389500.0;Ok_lo
6470.0;148500.0;397500.0;Ok_lo
4347.0;187500.0;385500.0;Ok_lo
4807.0;137500.0;388500.0;was_lo
2695.0;204500.0;373500.0;Ok_lo
9410.0;58990.4761904762;416966.666666667;Ok_lo
6406.0;84500.0;397500.0;Ok_lo
143.0;180500.0;313500.0;was_lo
6850.0;167500.0;399500.0;Ok_lo
1070.0;181506.060606061;355508.658008658;Ok_lo
2576.0;23500.0;373500.0;Ok_lo
6551.0;42500.0;398500.0;Ok_lo
8621.0;38500.0;411500.0;Ok_lo
310.0;174500.0;319500.0;Ok_lo
9744.0;83500.0;418500.0;was_lo
4360.0;200500.0;385500.0;Ok_lo
3467.0;186500.0;379500.0;Ok_lo
716.0;190145.751633987;336045.098039216;was_lo
559.0;195500.0;327500.0;Ok_lo
234.0;189500.0;316500.0;Ok_lo
7138.0;105500.0;401500.0;Ok_lo
969.0;206500.0;351500.0;Ok_lo
664.0;192633.470505372;332214.560058306;was_lo
8901.0;179500.0;412500.0;Ok_lo
8569.0;149500.0;410500.0;Ok_lo
2652.0;161500.0;373500.0;was_lo
2665.0;174500.0;373500.0;was_lo
419.0;190500.0;322500.0;was_lo
8063.0;105500.0;407500.0;Ok_lo
7250.0;43619.9275362319;402274.758454106;Ok_lo
7057.0;198500.0;400500.0;was_lo
5331.0;118500.0;391500.0;Ok_lo
2298.0;15500.0;371500.0;Ok_lo
61.0;193500.0;309500.0;Ok_lo
9178.0;147500.0;414500.0;was_lo
5522.0;126500.0;392500.0;Ok_lo
2647.0;156500.0;373500.0;Ok_lo
5715.0;129500.0;393500.0;Ok_lo
6248.0;108500.0;396500.0;Ok_lo
3321.0;174500.0;378500.0;Ok_lo
1635.0;145500.0;365500.0;Ok_lo
7873.0;62500.0;406500.0;was_lo
591.0;184500.0;329500.0;Ok_lo
9502.0;151500.0;416500.0;Ok_lo
975.0;183472.699571993;352539.528743426;Ok_lo
7905.0;97500.0;406500.0;was_lo
2138.0;184500.0;369500.0;was_lo
6562.0;60607.4265983883;398654.03712959;was_lo
9548.0;197364.900673561;416245.45989489;Ok_lo
4525.0;201500.0;386500.0;was_lo
8851.0;129500.0;412500.0;Ok_lo
2524.0;169500.0;372500.0;was_lo
1598.0;19500.0;365500.0;Ok_lo
7957.0;149500.0;406500.0;Ok_lo
8219.0;107500.0;408500.0;was_lo
7940.0;132500.0;406500.0;Ok_lo
9431.0;80519.1489361702;416527.659574468;Ok_lo
158.0;195500.0;313500.0;was_lo
4816.0;146500.0;388500.0;Ok_lo
6389.0;67500.0;397500.0;Ok_lo
2433.0;16500.0;372500.0;Ok_lo
3524.0;68500.0;380500.0;was_lo
4309.0;149500.0;385500.0;was_lo
1497.0;202500.0;363500.0;Ok_lo
9968.0;166500.0;419500.0;was_lo
4063.0;209500.0;383500.0;Ok_lo
6910.0;45500.0;400500.0;Ok_lo
3079.0;180500.0;376500.0;Ok_lo
7041.0;182500.0;400500.0;was_lo
5415.0;202500.0;391500.0;was_lo
9363.0;174500.0;415500.0;Ok_lo
9427.0;75500.0;416500.0;Ok_lo
3344.0;197500.0;378500.0;Ok_lo
1748.0;155500.0;366500.0;Ok_lo
6548.0;39500.0;398500.0;was_lo
8976.0;99066.6666666667;413973.333333333;Ok_lo
5869.0;95500.0;394500.0;Ok_lo
2.0;176531.459566075;307656.883629191;was_lo
8375.0;113500.0;409500.0;Ok_lo
248.0;175500.0;317500.0;was_lo
883.0;203066.666666667;347955.555555556;was_lo
1518.0;48500.0;364500.0;was_lo
2594.0;41365.9054868379;373363.044014519;was_lo
2867.0;36500.0;375500.0;Ok_lo
7141.0;108500.0;401500.0;Ok_lo
2923.0;157500.0;375500.0;Ok_lo
3150.0;82500.0;377500.0;Ok_lo
862.0;200500.0;346500.0;Ok_lo
2713.0;23500.0;374500.0;was_lo
2191.0;41500.0;370500.0;Ok_lo
1059.0;207484.172661871;354518.605805011;was_lo
172.0;182500.0;314500.0;Ok_lo
8372.0;110500.0;409500.0;was_lo
9954.0;152500.0;419500.0;was_lo
4267.0;95831.7857763867;385347.417840376;Ok_lo
9885.0;83500.0;419500.0;was_lo
7330.0;133500.0;402500.0;was_lo
7527.0;183500.0;403500.0;was_lo
1604.0;39886.6666666667;365970.175438596;was_lo
