rowid;latitude;longitude;target;dbuiltup;dforest;drecreation;dbrr;dwrl;dwrn;dwrr;dcamping;dcaravan;dcross;dgolf;dheem;dhaven;dsafari;dwater;attr;dbath;lc;maxmeanhaz;maxstdhaz;exp
405.0;179107.088070901;607767.005462001;4;5129.0;4297.0;4588.0;9263.0;6592.0;10690.0;9991.0;4581.0;27749.0;18704.0;15392.0;28113.0;7023.0;17413.0;197.0;5.0;3111.0;30.0;-99.0
406.0;179607.088170901;607767.005462001;2;5521.0;4752.0;5050.0;9308.0;7089.0;10935.0;10120.0;5042.0;27363.0;18426.0;15631.0;28258.0;7474.0;17173.0;96.0;5.0;3609.0;30.0;-99.0
407.0;180107.088270901;607767.005462001;4;5930.0;5215.0;5517.0;9376.0;7586.0;11192.0;10272.0;5510.0;26980.0;18158.0;15881.0;28410.0;7931.0;16945.0;544.0;5.0;4108.0;30.0;-99.0
408.0;180607.088370901;607767.005462001;8;6352.0;5684.0;5989.0;9466.0;8084.0;11465.0;10446.0;5983.0;26600.0;17900.0;16143.0;28571.0;8393.0;16729.0;487.0;5.0;4607.0;30.0;-99.0
409.0;181107.088470901;607767.005462001;4;6784.0;6158.0;6466.0;9578.0;8582.0;11753.0;10640.0;6461.0;26225.0;17653.0;16417.0;28739.0;8859.0;16525.0;232.0;5.0;5106.0;30.0;-99.0
410.0;181607.088570901;607767.005462001;4;7225.0;6636.0;6946.0;9712.0;9081.0;12055.0;10854.0;6941.0;25855.0;17416.0;16696.0;28915.0;9329.0;16334.0;87.0;5.0;5606.0;30.0;-99.0
411.0;182107.088670901;607767.005462001;5;7669.0;7105.0;7415.0;9895.0;9558.0;12371.0;11109.0;7411.0;25532.0;17236.0;17003.0;29126.0;9791.0;16201.0;327.0;5.0;6080.0;17.0;-99.0
412.0;182607.088770901;607767.005462001;1;8125.0;7569.0;7880.0;10155.0;10018.0;12735.0;11430.0;7876.0;25284.0;17145.0;17361.0;29402.0;10255.0;16159.0;335.0;5.0;6528.0;17.0;-99.0
413.0;183107.088870901;607767.005462001;1;8467.0;7916.0;8226.0;10362.0;10358.0;13014.0;11640.0;8222.0;25111.0;17093.0;17636.0;29617.0;10600.0;16145.0;306.0;5.0;6861.0;30.0;-99.0
415.0;184107.089070901;607767.005462001;1;2256.0;2227.0;1386.0;9398.0;1004.0;9350.0;9350.0;2214.0;33148.0;24483.0;13144.0;26384.0;3564.0;22737.0;1146.0;4.0;2562.0;17.0;-99.0
477.0;171107.086470901;607267.005362001;2;2163.0;1932.0;1219.0;9442.0;900.0;9395.0;9395.0;1974.0;33499.0;24322.0;13266.0;26540.0;3460.0;22592.0;1014.0;4.0;2205.0;17.0;-99.0
478.0;171607.086570901;607267.005362001;1;1710.0;1254.0;645.0;9110.0;492.0;9063.0;9063.0;1327.0;33982.0;23712.0;13063.0;26387.0;2950.0;21996.0;476.0;5.0;1610.0;17.0;-99.0
479.0;172107.086670901;607267.005362001;2;1547.0;856.0;487.0;9078.0;349.0;9031.0;9031.0;1029.0;33631.0;23412.0;13119.0;26466.0;2809.0;21713.0;511.0;5.0;1168.0;17.0;-99.0
480.0;172607.086770901;607267.005362001;1;1407.0;390.0;663.0;9003.0;158.0;8957.0;8957.0;752.0;33222.0;23051.0;13133.0;26495.0;2672.0;21370.0;572.0;5.0;750.0;32.0;-99.0
481.0;173107.086870901;607267.005362001;1;1356.0;12.0;684.0;8934.0;194.0;8887.0;8887.0;707.0;32793.0;22673.0;13148.0;26517.0;2599.0;21009.0;689.0;5.0;496.0;32.0;-99.0
484.0;174607.087170901;607267.005362001;1;1324.0;0.0;941.0;8890.0;595.0;8842.0;8842.0;957.0;32366.0;22299.0;13182.0;26548.0;2620.0;20655.0;341.0;5.0;525.0;32.0;-99.0
485.0;175107.087270901;607267.005362001;1;1433.0;0.0;1343.0;8872.0;1076.0;8825.0;8825.0;1284.0;31942.0;21931.0;13235.0;26588.0;2729.0;20306.0;36.0;5.0;565.0;32.0;-99.0
488.0;176607.087570901;607267.005362001;1;1678.0;117.0;1542.0;8882.0;1568.0;8834.0;8834.0;1328.0;31519.0;21568.0;13306.0;26638.0;2918.0;19964.0;124.0;5.0;605.0;32.0;-99.0
494.0;179607.088170901;607267.005362001;12;2019.0;21.0;1378.0;8916.0;2064.0;8869.0;8869.0;1380.0;31099.0;21210.0;13396.0;26697.0;3174.0;19628.0;97.0;5.0;645.0;32.0;-99.0
495.0;180107.088270901;607267.005362001;4;2416.0;473.0;1365.0;8976.0;2561.0;8930.0;8930.0;1365.0;30681.0;20858.0;13504.0;26766.0;3481.0;19300.0;64.0;5.0;685.0;45.0;-98.69206
496.0;180607.088370901;607267.005362001;3;2759.0;967.0;1521.0;9062.0;3060.0;9015.0;9015.0;1518.0;30266.0;20512.0;13629.0;26843.0;3829.0;18979.0;177.0;5.0;725.0;45.0;-98.69206
497.0;181107.088470901;607267.005362001;6;2901.0;1465.0;1806.0;8988.0;3559.0;9127.0;9127.0;1801.0;29853.0;20173.0;13771.0;26930.0;4208.0;18667.0;0.0;5.0;767.0;45.0;24.834484
