108;191500;311500;1
109;192500;311500;2
110;193500;311500;0
111;194500;311500;1
112;195500;311500;1
113;196485;311483;0
114;197376;311328;0
115;176819;312280;0
116;177500;312500;0
117;178500;312500;0
118;179500;312500;4
119;180500;312500;7
120;181500;312500;0
121;182500;312500;10
122;183500;312500;0
123;184500;312500;0
124;185500;312500;0
125;186500;312500;1
126;187500;312500;0
127;188500;312500;3
128;189500;312500;2
129;190500;312500;25
130;191500;312500;2
131;192500;312500;0
132;193500;312500;0
133;194500;312500;0
134;195500;312500;0
135;196262;312524;2
136;197995;312996;0
137;198499;312864;0
138;175807;313814;0
139;176599;313666;0
140;177500;313500;0
141;178500;313500;0
142;179500;313500;3
143;180500;313500;3
144;181500;313500;2
145;182500;313500;0
146;183500;313500;0
147;184500;313500;1
148;185500;313500;0
149;186500;313500;1
150;187500;313500;0
151;188500;313500;1
152;189500;313500;2
153;190500;313500;7
154;191500;313500;0
155;192500;313500;0
156;193500;313500;0
157;194500;313500;0
158;195500;313500;0
159;196468;313523;4
160;197577;313644;0
161;198499;313500;0
162;199283;313710;0
163;173933;314571;0
164;174532;314611;0
165;175513;314525;1
166;176500;314500;2
167;177500;314500;0
168;178500;314500;0
169;179500;314500;1
170;180500;314500;1
171;181500;314500;0
172;182500;314500;1
173;183500;314500;0
174;184500;314500;0
175;185500;314500;2
176;186500;314500;0
177;187500;314500;0
178;188500;314500;0
179;189500;314500;1
180;190500;314500;3
181;191500;314500;0
182;192500;314500;0
183;193500;314500;0
184;194500;314500;1
185;195500;314500;0
186;196500;314500;2
187;197500;314500;0
188;198500;314500;0
189;199450;314512;0
190;173820;315608;0
191;174500;315500;0
192;175500;315500;0
193;176500;315500;2
194;177500;315500;2
195;178500;315500;0
196;179500;315500;0
197;180500;315500;3
198;181500;315500;0
199;182500;315500;1
200;183500;315500;0
201;184500;315500;0
202;185500;315500;0
203;186500;315500;0
204;187500;315500;2
205;188500;315500;2
206;189500;315500;2
207;190500;315500;3
208;191500;315500;0
209;192500;315500;6
210;193500;315500;2
211;194500;315500;0
212;195500;315500;0
213;196500;315500;1
214;197500;315500;0
215;198500;315500;1
216;199345;315424;0
217;172943;316870;0
218;173565;316557;0
219;174500;316500;0
220;175500;316500;0
221;176500;316500;0
222;177500;316500;0
223;178500;316500;0
224;179500;316500;0
225;180500;316500;0
226;181500;316500;0
227;182500;316500;1
228;183500;316500;0
229;184500;316500;0
230;185500;316500;0
231;186500;316500;0
232;187500;316500;4
233;188500;316500;0
234;189500;316500;1
235;190500;316500;1
236;191500;316500;0
237;192500;316500;0
238;193500;316500;1
239;194500;316500;0
240;195500;316500;0
241;196500;316500;2
242;197500;316500;0
243;198500;316500;0
244;199158;316498;0
245;172875;317535;0
246;173500;317500;0
247;174500;317500;0
248;175500;317500;0
249;176500;317500;0
250;177500;317500;0
251;178500;317500;0
252;179500;317500;0
253;180500;317500;0
254;181500;317500;2
255;182500;317500;1
256;183500;317500;0
257;184500;317500;0
258;185500;317500;1
259;186500;317500;2
260;187500;317500;4
261;188500;317500;4
262;189500;317500;2
263;190500;317500;0
264;191500;317500;0
265;192500;317500;0
266;193500;317500;1
267;194500;317500;0
268;195500;317500;0
269;196500;317500;1
270;197500;317500;0
271;198500;317500;0
272;199355;317612;0
273;200200;317927;0
274;202840;317927;0
275;203230;317842;0
276;172918;318413;0
277;173500;318500;0
278;174500;318500;0
279;175500;318500;1
280;176500;318500;5
281;177500;318500;0
282;178500;318500;1
283;179500;318500;0
284;180500;318500;0
285;181500;318500;0
286;182500;318500;2
287;183500;318500;1
288;184500;318500;12
289;185500;318500;1
290;186500;318500;5
291;187500;318500;2
292;188500;318500;1
293;189500;318500;1
294;190500;318500;0
295;191500;318500;0
296;192500;318500;0
297;193500;318500;0
298;194500;318500;1
299;195500;318500;1
300;196500;318500;0
301;197500;318500;3
302;198500;318500;0
303;199500;318500;0
304;200492;318509;1
305;201407;318671;0
306;202574;318538;0
307;203245;318521;0
308;172951;319221;0
309;173555;319445;0
310;174500;319500;0
311;175500;319500;2
312;176500;319500;0
313;177500;319500;1
314;178500;319500;2
315;179500;319500;0
316;180500;319500;0
317;181500;319500;5
318;182500;319500;3
319;183500;319500;6
320;184500;319500;5
321;185500;319500;5
322;186500;319500;6
323;187500;319500;4
324;188500;319500;3
325;189500;319500;0
326;190500;319500;0
327;191500;319500;0
328;192500;319500;0
329;193500;319500;0
330;194500;319500;0
331;195500;319500;1
332;196500;319500;2
333;197500;319500;0
334;198500;319500;0
335;199500;319500;0
336;200500;319500;1
337;201500;319500;2
338;202500;319500;0
339;203444;319551;1
340;204045;319882;0
341;173640;320265;0
342;174532;320464;0
343;175500;320500;0
344;176500;320500;0
345;177500;320500;0
346;178500;320500;0
347;179500;320500;0
348;180500;320500;3
349;181500;320500;7
350;182500;320500;2
351;183500;320500;7
352;184500;320500;0
353;185500;320500;2
354;186500;320500;2
355;187500;320500;1
356;188500;320500;0
357;189500;320500;2
358;190500;320500;0
359;191500;320500;0
360;192500;320500;0
361;193500;320500;0
362;194500;320500;0
363;195500;320500;0
364;196500;320500;2
365;197500;320500;0
366;198500;320500;0
367;199500;320500;3
368;200500;320500;0
369;201500;320500;3
370;202500;320500;2
371;203500;320500;1
372;204134;320553;0
373;174815;321147;0
374;175652;321379;0
375;176500;321500;0
376;177500;321500;0
377;178500;321500;0
378;179500;321500;0
379;180500;321500;2
380;181500;321500;0
381;182500;321500;0
382;183500;321500;0
383;184500;321500;0
384;185500;321500;1
385;186500;321500;1
386;187500;321500;0
387;188500;321500;0
388;189500;321500;1
389;190500;321500;0
390;191500;321500;0
391;192500;321500;2
392;193500;321500;1
393;194500;321500;1
394;195500;321500;1
395;196500;321500;0
396;197500;321500;1
397;198500;321500;1
398;199500;321500;4
399;200500;321500;0
400;201500;321500;0
401;202500;321500;0
402;203450;321453;0
403;204128;321185;0
404;175900;322087;0
405;176601;322411;0
406;177500;322500;0
407;178500;322500;1
408;179500;322500;4
409;180500;322500;1
410;181500;322500;1
411;182500;322500;1
412;183500;322500;0
413;184500;322500;0
414;185500;322500;0
415;186500;322500;0
416;187500;322500;1
417;188500;322500;0
418;189500;322500;0
419;190500;322500;0
420;191500;322500;0
421;192500;322500;0
422;193500;322500;1
423;194500;322500;0
424;195500;322500;0
425;196500;322500;0
426;197500;322500;0
427;198500;322500;0
428;199500;322500;6
429;200500;322500;2
430;201500;322500;0
431;202500;322500;1
432;203229;322470;0
433;176841;323480;0
434;177500;323500;0
435;178500;323500;0
436;179500;323500;6
437;180500;323500;8
438;181500;323500;2
439;182500;323500;0
440;183500;323500;0
441;184500;323500;0
442;185500;323500;0
443;186500;323500;0
444;187500;323500;0
445;188500;323500;0
446;189500;323500;0
447;190500;323500;1
448;191500;323500;0
449;192500;323500;0
450;193500;323500;0
451;194500;323500;1
452;195500;323500;0
453;196500;323500;3
454;197500;323500;0
455;198500;323500;2
456;199500;323500;0
457;200500;323500;3
458;201500;323500;0
459;202500;323500;1
460;203295;323538;1
461;176872;324216;0
462;177488;324301;0
463;178604;324318;0
464;179500;324500;3
465;180500;324500;2
466;181500;324500;0
467;182500;324500;0
468;183500;324500;0
469;184500;324500;0
470;185500;324500;0
471;186500;324500;0
472;187500;324500;1
473;188500;324500;0
474;189500;324500;0
475;190500;324500;0
476;191500;324500;0
477;192500;324500;0
478;193500;324500;0
479;194500;324500;0
480;195500;324500;0
481;196500;324500;0
482;197500;324500;0
483;198500;324500;11
484;199500;324500;1
485;200500;324500;3
486;201500;324500;0
487;202500;324500;0
488;203411;324536;0
489;204022;324966;0
490;178919;325523;0
491;179500;325500;0
492;180500;325500;5
493;181500;325500;10
494;182500;325500;1
495;183500;325500;0
496;184500;325500;0
497;185500;325500;0
498;186500;325500;0
499;187500;325500;0
500;188500;325500;0
501;189500;325500;0
502;190500;325500;0
503;191500;325500;1
504;192500;325500;0
505;193500;325500;0
506;194500;325500;0
507;195500;325500;5
508;196500;325500;3
509;197500;325500;1
510;198500;325500;0
511;199500;325500;0
512;200500;325500;0
513;201499;325499;1
514;202494;325473;0
515;203498;325498;1
516;204269;325536;2
517;178953;326096;0
518;179565;326449;0
519;180500;326500;1
520;181500;326500;0
521;182500;326500;0
522;183500;326500;5
523;184500;326500;0
524;185500;326500;0
525;186500;326500;0
526;187500;326500;0
527;188500;326500;0
528;189500;326500;0
529;190500;326500;0
530;191500;326500;0
531;192500;326500;0
532;193500;326500;3
533;194500;326500;0
534;195500;326500;0
535;196500;326500;6
536;197500;326500;3
537;198500;326500;0
538;199500;326500;0
539;200495;326495;1
540;201466;326416;0
541;202988;326016;0
542;203308;326063;0
543;179841;327188;0
544;180509;327491;0
545;181500;327500;0
546;182500;327500;0
547;183500;327500;2
548;184500;327500;0
549;185500;327500;0
550;186500;327500;1
551;187500;327500;0
552;188500;327500;0
553;189500;327500;4
554;190500;327500;1
555;191500;327500;0
556;192500;327500;0
557;193500;327500;0
558;194500;327500;9
559;195500;327500;1
560;196500;327500;4
561;197500;327500;4
562;198500;327500;1
563;199350;327367;0
564;200266;327076;0
565;180629;328424;1
566;181500;328500;1
567;182500;328500;2
568;183500;328500;1
569;184500;328500;0
570;185500;328500;1
571;186500;328500;0
572;187500;328500;0
573;188500;328500;1
574;189500;328500;1
575;190500;328500;1
576;191500;328500;0
577;192500;328500;0
578;193500;328500;1
579;194500;328500;2
580;195500;328500;1
581;196500;328500;5
582;197500;328500;14
583;198500;328500;0
584;199105;328412;0
585;178773;329834;0
586;179341;329821;2
587;180896;329834;0
588;181520;329509;2
589;182500;329500;0
590;183500;329500;0
591;184500;329500;1
592;185500;329500;1
593;186500;329500;0
594;187500;329500;3
595;188500;329500;0
596;189500;329500;0
597;190500;329500;2
598;191500;329500;1
599;192500;329500;1
600;193500;329500;0
601;194500;329500;0
602;195500;329500;0
603;196500;329500;1
604;197500;329500;10
605;198444;329433;0
606;199079;329253;0
607;178768;330398;0
608;179493;330506;1
609;180522;330545;3
610;181500;330500;0
611;182500;330500;0
612;183500;330500;0
613;184500;330500;0
614;185500;330500;0
615;186500;330500;0
616;187500;330500;1
617;188500;330500;0
618;189500;330500;1
619;190500;330500;0
620;191500;330500;1
621;192500;330500;0
622;193500;330500;0
623;194500;330500;0
624;195500;330500;0
625;196500;330500;3
626;197500;330500;1
627;198467;330540;1
628;199098;330757;0
629;178958;331066;0
630;179611;331437;1
631;180500;331500;0
632;181500;331500;1
633;182500;331500;0
634;183500;331500;0
635;184500;331500;0
636;185500;331500;0
637;186500;331500;1
638;187500;331500;2
639;188500;331500;0
640;189500;331500;0
641;190483;331483;0
642;191526;331446;0
643;192500;331500;0
644;193500;331500;0
645;194500;331500;0
646;195500;331500;0
647;196500;331500;2
648;197500;331500;4
649;198500;331500;2
650;199253;331566;0
651;179792;332122;0
652;180591;332418;0
653;181500;332500;0
654;182500;332500;0
655;183500;332500;0
656;184500;332500;0
657;185500;332500;0
658;186500;332500;1
659;187500;332500;0
660;188500;332500;0
661;189500;332500;1
662;190383;332540;0
663;191723;332248;0
664;192633;332214;0
665;193523;332474;1
666;194500;332500;0
667;195408;332337;1
668;196546;332330;1
669;197509;332375;0
670;198508;332417;2
671;199405;332454;0
672;180866;333219;0
673;181520;333480;0
674;182500;333500;1
675;183500;333500;1
676;184500;333500;0
677;185500;333500;0
678;186500;333500;0
679;187500;333500;0
680;188500;333500;0
681;189500;333500;2
682;190500;333500;0
683;191154;333543;1
684;193800;333036;0
685;194554;333105;0
686;181785;334431;0
687;182500;334500;0
688;183500;334500;0
689;184500;334500;0
690;185500;334500;0
691;186500;334500;0
692;187500;334500;0
693;188500;334500;4
694;189500;334500;1
695;190500;334500;0
696;191184;334487;0
697;181818;335494;0
698;182500;335500;0
699;183500;335500;0
700;184500;335500;0
701;185500;335500;0
702;186500;335500;0
703;187500;335500;1
704;188500;335500;0
705;189500;335500;2
706;190348;335468;0
707;181900;336150;0
708;182538;336470;0
709;183500;336500;0
710;184500;336500;1
711;185500;336500;3
712;186500;336500;0
713;187500;336500;0
714;188500;336500;0
715;189341;336429;0
716;190145;336045;0
717;181710;337890;0
718;182566;337542;1
719;183500;337500;1
720;184500;337500;0
721;185500;337500;2
722;186500;337500;11
723;187500;337500;1
724;188500;337500;0
725;189167;337435;0
726;181565;338465;0
727;182500;338500;0
728;183500;338500;0
729;184500;338500;0
730;185500;338500;1
731;186500;338500;5
732;187500;338500;0
733;188500;338500;2
734;189186;338472;0
735;193741;338802;0
736;194565;338837;0
737;195035;338819;0
738;181789;339409;0
739;182500;339500;0
740;183500;339500;0
741;184500;339500;0
742;185500;339500;2
743;186500;339500;0
744;187500;339500;0
745;188425;339454;0
746;189045;339073;0
747;192933;339911;0
748;193578;339558;0
749;194500;339500;0
750;195328;339704;0
751;181951;340380;0
752;182500;340500;0
753;183500;340500;0
754;184500;340500;0
755;185500;340500;0
756;186500;340500;2
757;187500;340500;0
758;188459;340544;1
759;189490;340676;2
760;190269;340746;0
761;192816;340570;0
762;193500;340500;1
763;194500;340500;0
764;195418;340509;0
765;181988;341133;0
766;182452;341213;0
767;183610;341193;0
768;184500;341500;0
769;185500;341500;0
770;186500;341500;0
771;187500;341500;2
772;188500;341500;2
773;189500;341500;2
774;190484;341516;2
775;191270;341743;0
776;192650;341555;0
777;193500;341500;0
778;194500;341500;0
779;195490;341508;0
780;196128;341774;0
781;183891;342478;0
782;184500;342500;0
783;185500;342500;0
784;186500;342500;1
785;187500;342500;0
786;188500;342500;2
787;189500;342500;0
788;190500;342500;0
789;191497;342502;0
790;192500;342500;0
791;193500;342500;0
792;194500;342500;0
793;195500;342500;0
794;196336;342553;0
795;197033;342983;0
796;183983;343977;0
797;184560;343509;0
798;185500;343500;0
799;186500;343500;0
800;187500;343500;1
801;188500;343500;0
802;189500;343500;0
803;190500;343500;3
804;191500;343500;0
805;192500;343500;0
806;193500;343500;0
807;194500;343500;1
808;195500;343500;1
809;196500;343500;0
810;197260;343637;0
811;183843;344538;0
812;184500;344500;0
813;185500;344483;0
814;186500;344500;0
815;187500;344500;0
816;188500;344500;3
817;189500;344500;0
818;190500;344500;10
819;191500;344500;1
820;192500;344500;0
821;193500;344500;0
822;194500;344500;0
823;195500;344500;1
824;196500;344500;0
825;197492;344507;0
826;198373;344733;1
827;199133;344946;0
828;183966;345016;0
829;184551;345112;0
830;185594;345059;0
831;186565;345475;1
832;187500;345500;0
833;188500;345500;0
834;189500;345500;0
835;190500;345500;1
836;191500;345500;1
837;192500;345500;2
838;193500;345500;0
839;194500;345500;0
840;195500;345500;0
841;196500;345500;2
842;197500;345500;0
843;198500;345500;0
844;199478;345529;1
845;200364;345696;0
846;184814;346834;0
847;185528;346780;0
848;186520;346518;0
849;187500;346500;0
850;188500;346500;0
851;189500;346500;0
852;190500;346500;0
853;191500;346500;0
854;192500;346500;0
855;193500;346500;0
856;194500;346500;0
857;195500;346500;0
858;196500;346500;0
859;197500;346500;0
860;198500;346500;0
861;199500;346500;2
862;200500;346500;0
863;201321;346660;0
864;184797;347431;0
865;185500;347500;0
866;186500;347500;0
867;187500;347500;0
868;188500;347500;0
869;189500;347500;0
870;190500;347500;0
871;191500;347500;2
872;192500;347500;0
873;193500;347500;0
874;194500;347500;0
875;195500;347500;0
876;196500;347500;0
877;197500;347500;1
878;198500;347500;1
879;199500;347500;1
880;200500;347500;4
881;201481;347515;0
882;202405;347839;0
883;203066;347955;0
884;184948;348070;0
885;185589;348422;0
886;186500;348500;0
887;187500;348500;0
888;188500;348500;0
889;189500;348500;0
890;190500;348500;0
891;191500;348500;1
892;192500;348500;0
893;193500;348500;1
894;194500;348500;0
895;195500;348500;0
896;196500;348500;0
897;197500;348500;0
898;198500;348500;1
899;199500;348500;0
900;200500;348500;0
901;201500;348500;0
902;202500;348500;0
903;203411;348610;0
904;204040;348860;0
905;185933;349014;0
906;186724;349227;0
907;187500;349500;0
908;188500;349500;0
909;189500;349500;2
910;190500;349500;1
911;191500;349500;0
912;192500;349500;2
913;193500;349500;1
914;194500;349500;0
915;195500;349500;2
916;196500;349500;1
917;197500;349500;8
918;198500;349500;0
919;199500;349500;0
920;200500;349500;0
921;201500;349500;0
922;202500;349500;0
923;203500;349500;1
924;204329;349722;0
925;205077;349976;0
926;187676;350407;0
927;188500;350500;1
928;189500;350500;0
929;190500;350500;1
930;191500;350500;0
931;192500;350500;0
932;193500;350500;0
933;194500;350500;0
934;195500;350500;1
935;196500;350500;0
936;197500;350500;6
937;198500;350500;0
938;199500;350500;0
939;200500;350500;14
940;201500;350500;1
941;202500;350500;0
942;203500;350500;0
943;204500;350500;0
944;205476;350541;4
945;206302;350719;2
946;207233;350976;0
947;182522;351764;0
948;183100;351950;0
949;186773;351709;0
950;187520;351522;0
951;188500;351500;0
952;189500;351500;0
953;190500;351500;0
954;191500;351500;2
955;192500;351500;1
956;193500;351500;1
957;194500;351500;1
958;195500;351500;2
959;196500;351500;0
960;197500;351500;1
961;198500;351500;0
962;199500;351500;0
963;200500;351500;1
964;201500;351500;0
965;202500;351500;4
966;203500;351500;1
967;204500;351500;1
968;205500;351500;1
969;206500;351500;2
970;207490;351510;2
971;208481;351642;1
972;209214;351793;0
973;181885;352913;0
974;182641;352522;0
975;183472;352539;0
976;184552;352718;0
977;185340;352908;1
978;186605;352584;0
979;187500;352500;0
980;188500;352500;0
981;189500;352500;0
982;190500;352500;0
983;191500;352500;0
984;192500;352500;0
985;193500;352500;2
986;194500;352500;0
987;195500;352500;3
988;196500;352500;0
989;197500;352500;0
990;198500;352500;1
991;199500;352500;0
992;200500;352500;1
993;201500;352500;2
994;202500;352500;3
995;203500;352500;4
996;204500;352500;3
997;205500;352500;2
998;206500;352500;1
999;207500;352500;0
1000;208500;352500;2
1001;209418;352420;1
1002;210033;352377;0
1003;181862;353231;0
1004;182535;353482;0
1005;183500;353500;0
1006;184500;353500;0
1007;185496;353519;0
1008;186500;353500;0
1009;187500;353500;0
1010;188500;353500;0
1011;189500;353500;2
1012;190500;353500;1
1013;191500;353500;0
1014;192500;353500;1
1015;193500;353500;0
1016;194500;353500;0
1017;195500;353500;0
1018;196500;353500;0
1019;197500;353500;0
1020;198500;353500;0
1021;199500;353500;0
1022;200500;353500;0
1023;201500;353500;0
1024;202500;353500;1
1025;203467;353455;2
1026;204489;353334;0
1027;205522;353473;2
1028;206500;353500;4
1029;207481;353478;1
1030;208377;353259;0
1031;209058;353038;0
1032;175422;354933;0
1033;177460;354878;1
1034;181833;354857;0
1035;182532;354516;0
1036;183500;354500;1
1037;184500;354500;0
1038;185500;354500;0
1039;186500;354500;1
1040;187500;354500;0
1041;188500;354500;0
1042;189500;354500;0
1043;190500;354500;2
1044;191500;354500;2
1045;192500;354500;0
1046;193500;354500;0
1047;194500;354500;1
1048;195500;354500;1
1049;196500;354500;1
1050;197500;354500;0
1051;198500;354500;3
1052;199500;354500;0
1053;200500;354500;1
1054;201500;354500;3
1055;202500;354500;1
1056;203166;354333;2
1057;205830;354199;0
1058;206540;354453;1
1059;207484;354518;3
1060;208419;354711;1
1061;209177;354908;0
1062;173811;355655;1
1063;174495;355589;1
1064;175509;355512;0
1065;176507;355526;2
1066;177500;355500;1
1067;178492;355568;1
1068;179457;355607;0
1069;180578;355640;0
1070;181506;355508;0
1071;182500;355500;1
1072;183500;355500;0
1073;184500;355500;1
1074;185500;355500;0
1075;186500;355500;0
1076;187500;355500;0
1077;188500;355500;0
1078;189500;355500;0
1079;190500;355500;0
1080;191500;355500;0
1081;192500;355500;0
1082;193500;355500;0
1083;194500;355500;0
1084;195500;355500;0
1085;196500;355500;0
1086;197500;355500;1
1087;198500;355500;0
1088;199500;355500;1
1089;200500;355500;1
1090;201500;355500;0
1091;202478;355492;0
1092;206866;355066;1
1093;207592;355248;0
1094;208529;355460;0
1095;209476;355522;0
1096;210166;355550;0
1097;172840;356933;1
1098;173639;356602;1
1099;174500;356500;0
1100;175500;356500;1
1101;176500;356500;1
1102;177500;356500;0
1103;178500;356500;0
1104;179500;356500;0
1105;180500;356500;0
1106;181500;356500;0
1107;182500;356500;0
1108;183500;356500;1
1109;184500;356500;0
1110;185500;356500;0
1111;186500;356500;0
1112;187500;356500;0
1113;188500;356500;1
1114;189500;356500;1
1115;190500;356500;0
1116;191500;356500;3
1117;192500;356500;0
1118;193500;356500;0
1119;194500;356500;0
1120;195500;356500;0
1121;196500;356500;0
1122;197500;356500;2
1123;198500;356500;3
1124;199500;356500;0
1125;200500;356500;0
1126;201500;356500;0
1127;202434;356491;2
1128;208866;356066;0
1129;209375;356145;0
1130;50172;357966;0
1131;170711;357879;0
1132;171560;357701;1
1133;172519;357525;0
1134;173500;357500;0
1135;174500;357500;0
1136;175500;357500;0
1137;176500;357500;0
1138;177500;357500;1
1139;178500;357500;0
1140;179500;357500;0
1141;180500;357500;0
1142;181500;357500;0
1143;182500;357500;0
1144;183500;357500;0
1145;184500;357500;0
1146;185500;357500;0
1147;186500;357500;0
1148;187500;357500;0
1149;188500;357500;0
1150;189500;357500;0
1151;190500;357500;0
1152;191500;357500;1
1153;192500;357500;2
1154;193500;357500;0
1155;194500;357500;1
1156;195500;357500;0
1157;196500;357500;1
1158;197500;357500;0
1159;198500;357500;0
1160;199500;357500;0
1161;200500;357500;2
1162;201500;357500;2
1163;202390;357490;0
1164;45704;358952;0
1165;46055;358966;0
1166;49832;358642;0
1167;50490;358528;0
1168;51459;358618;0
1169;52168;358745;0
1170;167913;358963;0
1171;168609;358818;0
1172;169547;358622;0
1173;170501;358501;0
1174;171500;358500;1
1175;172500;358500;1
1176;173500;358500;2
1177;174500;358500;1
1178;175500;358500;0
1179;176500;358500;0
1180;177500;358500;0
1181;178500;358500;0
1182;179500;358500;0
1183;180500;358500;0
1184;181500;358500;0
1185;182500;358500;2
1186;183500;358500;0
1187;184500;358500;0
1188;185500;358500;0
1189;186500;358500;0
1190;187500;358500;0
1191;188500;358500;0
1192;189500;358500;0
1193;190500;358500;1
1194;191500;358500;1
1195;192500;358500;0
1196;193500;358500;1
1197;194500;358500;0
1198;195500;358500;0
1199;196500;358500;0
1200;197500;358500;1
1201;198500;358500;0
1202;199500;358500;0
1203;200500;358500;2
1204;201500;358500;0
1205;202326;358477;0
1206;43741;359656;0
1207;44474;359605;0
1208;45512;359513;0
1209;46468;359569;0
1210;47508;359635;0
1211;48436;359616;0
1212;49190;359862;0
1213;50679;359421;0
1214;51500;359500;0
1215;52354;359660;0
1216;53660;359626;0
1217;54458;359709;0
1218;55185;359785;0
1219;166993;359955;0
1220;167542;359547;2
1221;168500;359500;0
1222;169500;359500;2
1223;170500;359500;4
1224;171500;359500;1
1225;172500;359500;1
1226;173500;359500;3
1227;174500;359500;3
1228;175500;359500;0
1229;176500;359500;0
1230;177500;359500;0
1231;178500;359500;0
1232;179500;359500;0
1233;180500;359500;0
1234;181500;359500;0
1235;182500;359500;0
1236;183500;359500;0
1237;184500;359500;0
1238;185500;359500;2
1239;186500;359500;0
1240;187500;359500;2
1241;188500;359500;2
1242;189500;359500;0
1243;190500;359500;0
1244;191500;359500;0
1245;192500;359500;2
1246;193500;359500;3
1247;194500;359500;0
1248;195500;359500;0
1249;196500;359500;0
1250;197500;359500;1
1251;198500;359500;0
1252;199500;359500;2
1253;200500;359500;0
1254;201500;359500;2
1255;202445;359554;1
1256;203351;359690;0
1257;43700;360500;0
1258;44500;360500;1
1259;45500;360500;0
1260;46500;360500;0
1261;47500;360500;0
1262;48500;360500;0
1263;49481;360521;0
1264;50544;360558;0
1265;51500;360500;0
1266;52500;360500;0
1267;53500;360500;1
1268;54500;360500;0
1269;55435;360568;0
1270;56371;360753;0
1271;166942;360631;0
1272;167500;360500;0
1273;168500;360500;1
1274;169500;360500;0
1275;170500;360500;0
1276;171500;360500;0
1277;172500;360500;0
1278;173500;360500;3
1279;174500;360500;1
1280;175500;360500;2
1281;176500;360500;23
1282;177500;360500;1
1283;178500;360500;0
1284;179500;360500;0
1285;180500;360500;0
1286;181500;360500;1
1287;182500;360500;0
1288;183500;360500;0
1289;184500;360500;0
1290;185500;360500;0
1291;186500;360500;0
1292;187500;360500;0
1293;188500;360500;0
1294;189500;360500;0
1295;190500;360500;4
1296;191500;360500;1
1297;192500;360500;2
1298;193500;360500;5
1299;194500;360500;0
1300;195500;360500;0
1301;196500;360500;0
1302;197500;360500;0
1303;198500;360500;0
1304;199500;360500;0
1305;200500;360500;6
1306;201500;360500;5
1307;202500;360500;12
1308;203213;360412;3
1309;43700;361500;0
1310;44500;361500;0
1311;45500;361500;0
1312;46500;361500;0
1313;47500;361500;0
1314;48500;361500;0
1315;49500;361500;0
1316;50500;361500;0
1317;51500;361500;0
1318;52500;361500;0
1319;53500;361500;0
1320;54500;361500;1
1321;55500;361500;1
1322;56496;361503;1
1323;57350;361766;0
1324;58033;361980;0
1325;166878;361544;0
1326;167500;361500;1
1327;168500;361500;2
1328;169500;361500;0
1329;170500;361500;0
1330;171500;361500;1
1331;172500;361500;0
1332;173500;361500;1
1333;174500;361500;9
1334;175500;361500;3
1335;176500;361500;1
1336;177500;361500;4
1337;178500;361500;0
1338;179500;361500;0
1339;180500;361500;0
1340;181500;361500;1
1341;182500;361500;0
1342;183500;361500;0
1343;184500;361500;3
1344;185500;361500;0
1345;186500;361500;0
1346;187500;361500;0
1347;188500;361500;0
1348;189500;361500;1
1349;190500;361500;0
1350;191500;361500;0
1351;192500;361500;3
1352;193500;361500;7
1353;194500;361500;6
1354;195500;361500;0
1355;196500;361500;0
1356;197500;361500;0
1357;198500;361500;0
1358;199500;361500;0
1359;200500;361500;0
1360;201500;361500;0
1361;202492;361497;2
1362;203088;361529;0
